pathway,name,entrez
hsa04024,cAMP signaling pathway - Homo sapiens (human),5881
hsa04024,cAMP signaling pathway - Homo sapiens (human),5058
hsa04024,cAMP signaling pathway - Homo sapiens (human),64411
hsa04024,cAMP signaling pathway - Homo sapiens (human),387
hsa04024,cAMP signaling pathway - Homo sapiens (human),4301
hsa04024,cAMP signaling pathway - Homo sapiens (human),5290
hsa04024,cAMP signaling pathway - Homo sapiens (human),5293
hsa04024,cAMP signaling pathway - Homo sapiens (human),5291
hsa04024,cAMP signaling pathway - Homo sapiens (human),5295
hsa04024,cAMP signaling pathway - Homo sapiens (human),5296
hsa04024,cAMP signaling pathway - Homo sapiens (human),8503
hsa04024,cAMP signaling pathway - Homo sapiens (human),207
hsa04024,cAMP signaling pathway - Homo sapiens (human),208
hsa04024,cAMP signaling pathway - Homo sapiens (human),10000
hsa04024,cAMP signaling pathway - Homo sapiens (human),673
hsa04024,cAMP signaling pathway - Homo sapiens (human),5894
hsa04024,cAMP signaling pathway - Homo sapiens (human),5604
hsa04024,cAMP signaling pathway - Homo sapiens (human),5605
hsa04024,cAMP signaling pathway - Homo sapiens (human),5594
hsa04024,cAMP signaling pathway - Homo sapiens (human),5595
hsa04024,cAMP signaling pathway - Homo sapiens (human),5566
hsa04024,cAMP signaling pathway - Homo sapiens (human),5567
hsa04024,cAMP signaling pathway - Homo sapiens (human),5568
hsa04024,cAMP signaling pathway - Homo sapiens (human),84152
hsa04024,cAMP signaling pathway - Homo sapiens (human),5499
hsa04024,cAMP signaling pathway - Homo sapiens (human),5500
hsa04024,cAMP signaling pathway - Homo sapiens (human),5501
hsa04024,cAMP signaling pathway - Homo sapiens (human),1385
hsa04024,cAMP signaling pathway - Homo sapiens (human),10488
hsa04024,cAMP signaling pathway - Homo sapiens (human),90993
hsa04024,cAMP signaling pathway - Homo sapiens (human),64764
hsa04024,cAMP signaling pathway - Homo sapiens (human),84699
hsa04024,cAMP signaling pathway - Homo sapiens (human),148327
hsa04024,cAMP signaling pathway - Homo sapiens (human),9586
hsa04024,cAMP signaling pathway - Homo sapiens (human),1387
hsa04024,cAMP signaling pathway - Homo sapiens (human),2033
hsa04024,cAMP signaling pathway - Homo sapiens (human),627
hsa04024,cAMP signaling pathway - Homo sapiens (human),2353
hsa04024,cAMP signaling pathway - Homo sapiens (human),3725
hsa04024,cAMP signaling pathway - Homo sapiens (human),2737
hsa04024,cAMP signaling pathway - Homo sapiens (human),2735
hsa04024,cAMP signaling pathway - Homo sapiens (human),5727
hsa04024,cAMP signaling pathway - Homo sapiens (human),64399
hsa04024,cAMP signaling pathway - Homo sapiens (human),4792
hsa04024,cAMP signaling pathway - Homo sapiens (human),4790
hsa04024,cAMP signaling pathway - Homo sapiens (human),5970
hsa04024,cAMP signaling pathway - Homo sapiens (human),6662
hsa04024,cAMP signaling pathway - Homo sapiens (human),268
hsa04024,cAMP signaling pathway - Homo sapiens (human),5465
hsa04024,cAMP signaling pathway - Homo sapiens (human),8310
hsa04024,cAMP signaling pathway - Homo sapiens (human),51
hsa04024,cAMP signaling pathway - Homo sapiens (human),4772
hsa04024,cAMP signaling pathway - Homo sapiens (human),2149
hsa04024,cAMP signaling pathway - Homo sapiens (human),572
hsa04024,cAMP signaling pathway - Homo sapiens (human),3991
hsa04024,cAMP signaling pathway - Homo sapiens (human),6093
hsa04024,cAMP signaling pathway - Homo sapiens (human),9475
hsa04024,cAMP signaling pathway - Homo sapiens (human),4659
hsa04024,cAMP signaling pathway - Homo sapiens (human),10398
hsa04024,cAMP signaling pathway - Homo sapiens (human),7137
hsa04024,cAMP signaling pathway - Homo sapiens (human),5350
hsa04024,cAMP signaling pathway - Homo sapiens (human),6262
hsa04024,cAMP signaling pathway - Homo sapiens (human),2902
hsa04024,cAMP signaling pathway - Homo sapiens (human),2903
hsa04024,cAMP signaling pathway - Homo sapiens (human),2904
hsa04024,cAMP signaling pathway - Homo sapiens (human),2905
hsa04024,cAMP signaling pathway - Homo sapiens (human),2906
hsa04024,cAMP signaling pathway - Homo sapiens (human),116443
hsa04024,cAMP signaling pathway - Homo sapiens (human),116444
hsa04024,cAMP signaling pathway - Homo sapiens (human),2890
hsa04024,cAMP signaling pathway - Homo sapiens (human),2891
hsa04024,cAMP signaling pathway - Homo sapiens (human),2892
hsa04024,cAMP signaling pathway - Homo sapiens (human),2893
hsa04024,cAMP signaling pathway - Homo sapiens (human),1080
hsa04024,cAMP signaling pathway - Homo sapiens (human),476
hsa04024,cAMP signaling pathway - Homo sapiens (human),477
hsa04024,cAMP signaling pathway - Homo sapiens (human),478
hsa04024,cAMP signaling pathway - Homo sapiens (human),480
hsa04024,cAMP signaling pathway - Homo sapiens (human),23439
hsa04024,cAMP signaling pathway - Homo sapiens (human),481
hsa04024,cAMP signaling pathway - Homo sapiens (human),482
hsa04024,cAMP signaling pathway - Homo sapiens (human),483
hsa04024,cAMP signaling pathway - Homo sapiens (human),486
hsa04024,cAMP signaling pathway - Homo sapiens (human),5348
hsa04024,cAMP signaling pathway - Homo sapiens (human),6548
hsa04024,cAMP signaling pathway - Homo sapiens (human),84876
hsa04024,cAMP signaling pathway - Homo sapiens (human),490
hsa04024,cAMP signaling pathway - Homo sapiens (human),492
hsa04024,cAMP signaling pathway - Homo sapiens (human),493
hsa04024,cAMP signaling pathway - Homo sapiens (human),491
hsa04024,cAMP signaling pathway - Homo sapiens (human),775
hsa04024,cAMP signaling pathway - Homo sapiens (human),776
hsa04024,cAMP signaling pathway - Homo sapiens (human),778
hsa04024,cAMP signaling pathway - Homo sapiens (human),779
hsa04024,cAMP signaling pathway - Homo sapiens (human),5139
hsa04024,cAMP signaling pathway - Homo sapiens (human),5140
hsa04024,cAMP signaling pathway - Homo sapiens (human),5141
hsa04024,cAMP signaling pathway - Homo sapiens (human),5142
hsa04024,cAMP signaling pathway - Homo sapiens (human),5143
hsa04024,cAMP signaling pathway - Homo sapiens (human),5144
hsa04024,cAMP signaling pathway - Homo sapiens (human),488
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6346
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6370
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6363
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6366
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6348
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6349
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),414062
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6351
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),9560
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),388372
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6361
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6367
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6352
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6355
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6358
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6360
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6359
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6368
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6357
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6354
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6347
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6356
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6369
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),10344
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),10850
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),56477
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6362
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6364
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),2919
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),2920
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),2921
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6374
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6372
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3576
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),5473
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),5196
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),5197
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),4283
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3627
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6373
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),10563
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6387
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),58191
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),9547
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),284340
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6375
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6846
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),6376
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3558
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3565
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3574
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3578
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3600
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),59067
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),85480
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3562
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3567
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),1437
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3596
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),2056
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),2688
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),2689
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),1442
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),1443
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),5617
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),7066
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),1440
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3952
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3569
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3589
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3592
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3593
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),51561
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),246778
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),386653
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),23529
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),1270
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),1489
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3976
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),5008
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3586
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),29949
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),50604
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),11009
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),50616
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),55801
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),282616
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),282617
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),282618
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3439
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3440
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3441
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3442
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3443
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3444
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3445
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3446
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3447
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3448
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3449
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3451
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3452
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3456
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3467
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),56832
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),338376
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3458
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3552
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3553
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3557
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),26525
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),27179
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),27177
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),56300
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),84639
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),27178
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3606
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),90865
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3605
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),112744
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),27190
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),27189
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),53342
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),64806
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),3603
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),9235
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),146433
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),1435
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),7124
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),4049
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),4050
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),8740
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),356
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),9966
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),8743
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),1896
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),4803
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),8600
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),8742
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),970
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),944
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),959
hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human),8744
